Date,equity,npos,cash
2017-04-18,1.41954668839966,5,0.0
2017-04-19,1.4180293632429857,5,0.0
2017-04-20,1.4186990944077449,5,0.0
2017-04-21,1.4199055165382148,4,0.21115463092300155
2017-04-24,1.4385601565655044,4,0.21115463092300155
2017-04-25,1.4483829365775303,4,0.21115463092300155
2017-04-26,1.464965308016533,5,2.7755575615628914e-17
2017-04-27,1.461431272074394,5,2.7755575615628914e-17
2017-04-28,1.4549656355823966,5,2.7755575615628914e-17
2017-05-02,1.460369297240397,5,2.7755575615628914e-17
2017-05-04,1.4791037099559545,5,2.7755575615628914e-17
2017-05-08,1.5232265050672709,5,2.7755575615628914e-17
2017-05-10,1.5058579455025065,5,2.7755575615628914e-17
2017-05-11,1.522833849715866,5,2.7755575615628914e-17
2017-05-12,1.5125650145298877,5,2.7755575615628914e-17
2017-05-15,1.513543594809402,5,2.7755575615628914e-17
2017-05-16,1.5024591155759928,5,2.7755575615628914e-17
2017-05-17,1.4959831581474992,5,2.7755575615628914e-17
2017-05-18,1.484310068571758,5,2.7755575615628914e-17
2017-05-19,1.4786953755186465,5,2.7755575615628914e-17
2017-05-22,1.4854039789780413,5,2.7755575615628914e-17
2017-05-23,1.48558302449293,5,2.7755575615628914e-17
2017-05-24,1.4905565120580113,5,2.7755575615628914e-17
2017-05-25,1.498693187376076,5,2.7755575615628914e-17
2017-05-26,1.4857311388662138,5,2.7755575615628914e-17
2017-05-29,1.4929712358118925,5,2.7755575615628914e-17
2017-05-30,1.4815027225752981,4,0.360334430384072
2017-05-31,1.493938478952305,4,0.360334430384072
2017-06-01,1.4926848851880088,4,0.360334430384072
2017-06-02,1.519390070433099,4,0.360334430384072
2017-06-05,1.5146415343747983,4,0.360334430384072
2017-06-07,1.5150627757724306,4,0.360334430384072
2017-06-08,1.5016312491079191,5,0.05971374528877993
2017-06-09,1.515221597567599,5,0.05971374528877993
2017-06-12,1.4846526394410733,5,0.05971374528877993
2017-06-13,1.4930645147718085,5,0.05971374528877993
2017-06-14,1.4936809822911241,5,0.05971374528877993
2017-06-15,1.4783259967716007,5,0.05971374528877993
2017-06-16,1.4740025362770923,5,0.05971374528877993
2017-06-19,1.4804133941362223,5,0.05971374528877993
2017-06-20,1.4748983316619313,4,0.3378112063735689
2017-06-21,1.457682170731458,4,0.3378112063735689
2017-06-22,1.4630530026918716,4,0.3378112063735689
2017-06-23,1.4609028756103895,4,0.3378112063735689
2017-06-26,1.485036536997299,4,0.3378112063735689
2017-06-27,1.5029598030774793,4,0.3378112063735689
2017-06-28,1.5057571728775536,4,0.3378112063735689
2017-06-29,1.51220654412877,4,0.3378112063735689
2017-06-30,1.508925572714606,4,0.3378112063735689
2017-07-03,1.4979236551488717,4,0.3378112063735689
2017-07-04,1.4868963106225426,4,0.3378112063735689
2017-07-05,1.4968588235553861,4,0.3378112063735689
2017-07-06,1.5081486326168485,4,0.3378112063735689
2017-07-07,1.4947389070711332,4,0.3378112063735689
2017-07-10,1.5103402903791823,4,0.3378112063735689
2017-07-11,1.523983801295901,4,0.3378112063735689
2017-07-12,1.5114362487902588,4,0.3378112063735689
2017-07-13,1.524261677285757,4,0.3378112063735689
2017-07-14,1.5296185605809955,4,0.3378112063735689
2017-07-17,1.5301136137947582,4,0.3378112063735689
2017-07-18,1.533016017987562,4,0.3378112063735689
2017-07-19,1.550595095710039,5,0.02740391545001053
2017-07-20,1.55347144846415,5,0.02740391545001053
2017-07-21,1.564980166038932,5,0.02740391545001053
2017-07-24,1.5736411655859763,5,0.02740391545001053
2017-07-25,1.5592073657690286,5,0.02740391545001053
2017-07-26,1.5702188811749962,4,0.26414204806684005
2017-07-27,1.5560548256887092,5,0.0
2017-07-28,1.5492318717694484,5,0.0
2017-07-31,1.5622192327298121,4,0.32483481295339456
2017-08-01,1.5709778702243318,4,0.32483481295339456
2017-08-02,1.557385671473651,4,0.32483481295339456
2017-08-03,1.544272169961289,4,0.32483481295339456
2017-08-04,1.5648796004896837,4,0.32483481295339456
2017-08-07,1.5741381612816157,4,0.32483481295339456
2017-08-08,1.5666995561570918,4,0.32483481295339456
2017-08-09,1.5757244132551445,4,0.32483481295339456
2017-08-10,1.5632292135294734,4,0.32483481295339456
2017-08-11,1.5429398778141845,4,0.32483481295339456
2017-08-14,1.5155374633705063,3,0.5691867041409211
2017-08-16,1.5075535703253329,3,0.5691867041409211
2017-08-17,1.5210497549864483,3,0.5691867041409211
2017-08-18,1.507907502978347,3,0.5691867041409211
2017-08-21,1.4908121486096841,3,0.5691867041409211
2017-08-22,1.494553468192421,3,0.5691867041409211
2017-08-23,1.497852631539457,4,0.26965141284654276
2017-08-24,1.5066561899045143,4,0.26965141284654276
2017-08-25,1.5208504256078366,4,0.26965141284654276
2017-08-28,1.5113680312833206,4,0.26965141284654276
2017-08-29,1.5002394596806865,5,0.0
2017-08-30,1.525826033740806,5,0.0
2017-08-31,1.5057160344485323,5,0.0
2017-09-01,1.4849097373811477,5,0.0
2017-09-04,1.4825082811986765,5,0.0
2017-09-05,1.4527143251090888,5,0.0
2017-09-06,1.4259726712398497,4,0.25966032985099785
2017-09-07,1.4341107783696967,5,0.0
2017-09-08,1.4527685431934148,5,0.0
2017-09-11,1.4744996684431597,5,0.0
2017-09-12,1.48301132222543,5,0.0
2017-09-13,1.4808993618622637,5,0.0
2017-09-14,1.493507096229998,5,0.0
2017-09-15,1.5024586150392203,5,0.0
2017-09-18,1.5037998706695657,5,0.0
2017-09-19,1.5203650841257026,5,0.0
2017-09-20,1.5278681472361433,5,0.0
2017-09-21,1.5386730070062784,5,0.0
2017-09-22,1.495802518170111,5,0.0
2017-09-25,1.4797763371075936,5,0.0
2017-09-26,1.5004959408944119,5,0.0
2017-09-27,1.484652633816892,5,0.0
2017-09-28,1.4927120098774247,5,0.0
2017-09-29,1.5077487877180833,5,0.0
2017-10-10,1.5083031252478858,5,0.0
2017-10-11,1.5285146024461094,5,0.0
2017-10-12,1.5544582778171072,5,0.0
2017-10-13,1.5683539482539561,5,0.0
2017-10-16,1.5650213212108548,5,0.0
2017-10-17,1.5881242162470997,5,0.0
2017-10-18,1.5804488523331828,5,0.0
2017-10-19,1.5778072064681734,5,0.0
2017-10-20,1.5759197553598228,5,0.0
2017-10-23,1.567765441504572,5,0.0
2017-10-24,1.563718766777963,5,0.0
2017-10-25,1.5482164049607792,5,0.0
2017-10-26,1.545443844048171,5,0.0
2017-10-27,1.5435044146384076,4,0.29786939516732874
2017-10-30,1.535127730395735,4,0.29786939516732874
2017-10-31,1.5225779064352305,4,0.29786939516732874
2017-11-01,1.5253082706525154,3,0.5689286783844021
2017-11-02,1.5242261606962821,3,0.5689286783844021
2017-11-03,1.5255674163266277,3,0.5689286783844021
2017-11-06,1.513536457019213,3,0.5689286783844021
2017-11-07,1.5221261080213284,3,0.5689286783844021
2017-11-08,1.507837400353781,3,0.5689286783844021
2017-11-09,1.5044960259453097,3,0.5689286783844021
2017-11-10,1.490426716970337,4,0.2699061493504227
2017-11-13,1.476732182274063,3,0.5570569802411374
2017-11-14,1.4763276297371821,3,0.5570569802411374
2017-11-15,1.4752367880272206,3,0.5570569802411374
2017-11-16,1.4862939670636308,3,0.5570569802411374
2017-11-17,1.4894035967764898,3,0.5570569802411374
2017-11-20,1.4944340389336834,3,0.5570569802411374
2017-11-21,1.502922341525752,3,0.5570569802411374
2017-11-22,1.4900729449861196,3,0.5570569802411374
2017-11-23,1.4944370739474688,3,0.5570569802411374
2017-11-24,1.4840829475013706,3,0.5570569802411374
2017-11-27,1.478842698261733,3,0.5570569802411374
2017-11-28,1.478250931084418,3,0.5570569802411374
2017-11-29,1.4774758552198248,2,0.8336760229565202
2017-11-30,1.4739980437998876,2,0.8336760229565202
2017-12-01,1.4614782852139419,2,0.8336760229565202
2017-12-04,1.4735788231918383,2,0.8336760229565202
2017-12-05,1.4717485580617617,2,0.8336760229565202
2017-12-06,1.4663197859493033,2,0.8336760229565202
2017-12-07,1.4550527998304494,2,0.8336760229565202
2017-12-08,1.4572060367914113,2,0.8336760229565202
2017-12-11,1.4572011474343554,2,0.8336760229565202
2017-12-12,1.4487040057958966,2,0.8336760229565202
2017-12-13,1.4539353909969708,2,0.8336760229565202
2017-12-14,1.4579621730962042,3,0.5418387562312663
2017-12-15,1.461620564667908,3,0.5418387562312663
2017-12-18,1.4522180075422453,4,0.24983092341159036
2017-12-19,1.443202620278781,4,0.26997211752242284
2017-12-20,1.4367778632570452,4,0.26997211752242284
2017-12-21,1.4381189437971862,4,0.26997211752242284
2017-12-22,1.4401880875665192,5,0.0
2017-12-26,1.4382355541766154,5,0.0
2017-12-27,1.4195521058579879,4,0.26943223340028427
2017-12-28,1.4196694732432695,4,0.26943223340028427
2018-01-02,1.4165023293795467,4,0.26943223340028427
2018-01-03,1.415827768375628,4,0.26943223340028427
2018-01-04,1.3938014426700331,4,0.26943223340028427
2018-01-05,1.4215176301652972,4,0.26943223340028427
2018-01-08,1.441814653856607,4,0.26943223340028427
2018-01-09,1.4408588502745499,3,0.5005452237762074
2018-01-10,1.4363256400445383,3,0.5005452237762074
2018-01-11,1.4366865569576779,4,0.2124364079700638
2018-01-12,1.4509916892986796,4,0.2124364079700638
2018-01-15,1.4541880957783884,4,0.2124364079700638
2018-01-16,1.4458310828577268,5,2.7755575615628914e-17
2018-01-17,1.4456930498984464,5,2.7755575615628914e-17
2018-01-18,1.4300000262213872,5,2.7755575615628914e-17
2018-01-19,1.4373491246385581,5,2.7755575615628914e-17
2018-01-22,1.4291812119266596,5,2.7755575615628914e-17
2018-01-23,1.4496766981880627,5,2.7755575615628914e-17
2018-01-24,1.4594613415231499,5,2.7755575615628914e-17
2018-01-25,1.4597850754388126,5,2.7755575615628914e-17
2018-01-26,1.4530553709293903,5,2.7755575615628914e-17
2018-01-29,1.451882555617691,5,2.7755575615628914e-17
2018-01-30,1.4497352024341237,5,2.7755575615628914e-17
2018-01-31,1.444047736128254,5,2.7755575615628914e-17
2018-02-01,1.4228670541520732,5,2.7755575615628914e-17
2018-02-02,1.4020059856199785,3,0.6046117646681028
2018-02-05,1.3971668101367887,2,0.7992444338740694
2018-02-06,1.3726230366916408,2,0.7992444338740694
2018-02-07,1.363620217636448,2,0.7992444338740694
2018-02-08,1.3608446106203442,2,0.7992444338740694
2018-02-09,1.3412513445353318,1,1.0465129502460293
2018-02-12,1.3446426858922171,1,1.0465129502460293
2018-02-13,1.3418679520547656,1,1.0465129502460293
2018-02-14,1.3381683069381634,1,1.0465129502460293
2018-02-19,1.343101167093633,1,1.0465129502460293
2018-02-20,1.3437177746130666,1,1.0465129502460293
2018-02-21,1.3434094708533497,1,1.0465129502460293
2018-02-22,1.3409430407756149,1,1.0465129502460293
2018-02-23,1.3452592934116507,1,1.0465129502460293
2018-02-26,1.3390932182173139,1,1.0465129502460293
2018-02-27,1.3360101806201454,1,1.0465129502460293
2018-02-28,1.3387849144575972,1,1.0465129502460293
2018-03-02,1.332927143022977,1,1.0465129502460293
2018-03-05,1.324911245270339,1,1.0465129502460293
2018-03-06,1.3218282076731707,1,1.0465129502460293
2018-03-07,1.315197863643187,0,1.315197863643187
2018-03-08,1.315197863643187,0,1.315197863643187
2018-03-09,1.3268308389370342,1,1.0521582909145495
2018-03-12,1.3212725411692943,1,1.0521582909145495
2018-03-13,1.3200373638875742,1,1.0521582909145495
2018-03-14,1.3221864763039104,2,0.7883052152972496
2018-03-15,1.331371342709283,3,0.5237334879211583
2018-03-16,1.3461425657976798,3,0.5237334879211583
2018-03-19,1.349765569766621,3,0.5237334879211583
2018-03-20,1.3536337652454773,4,0.25269724120894543
2018-03-21,1.346868796716022,4,0.25269724120894543
2018-03-22,1.3378090469295274,4,0.25269724120894543
2018-03-23,1.2757388979910935,3,0.4929325539035574
2018-03-26,1.2953123995333602,2,0.7376819317941217
2018-03-27,1.3011515356809977,2,0.7376819317941217
2018-03-28,1.2867300491438507,2,0.7376819317941217
2018-03-29,1.2943048286412298,2,0.7376819317941217
2018-03-30,1.2918437927246338,2,0.7376819317941217
2018-04-02,1.2701656396573817,2,0.7376819317941217
2018-04-03,1.2621463059730456,2,0.7376819317941217
2018-04-04,1.252887914379864,1,0.9817665010423242
2018-04-05,1.259218197948679,1,0.9817665010423242
2018-04-06,1.256130254744379,1,0.9817665010423242
2018-04-09,1.2579830206669589,1,0.9817665010423242
2018-04-10,1.2570566377056689,1,0.9817665010423242
2018-04-11,1.247638410932554,1,0.9817665010423242
2018-04-12,1.239455361441159,1,0.9817665010423242
2018-04-13,1.2479472052529839,1,0.9817665010423242
2018-04-16,1.2447048648884689,1,0.9817665010423242
2018-04-17,1.2442416734078239,1,0.9817665010423242
2018-04-18,1.252733517219649,1,0.9817665010423242
2018-04-19,1.2487191910540592,1,0.9817665010423242
2018-04-20,1.2487191910540592,1,0.9817665010423242
2018-04-23,1.239146567120729,1,0.9817665010423242
2018-04-24,1.243160893286319,1,0.9817665010423242
2018-04-25,1.241616921684169,1,0.9817665010423242
2018-04-26,1.232044297750839,1,0.9817665010423242
2018-04-27,1.235749829595999,1,0.9817665010423242
2018-04-30,1.228801957386324,1,0.9817665010423242
2018-05-02,1.2250985169928372,0,1.2250985169928372
2018-05-03,1.2250985169928372,0,1.2250985169928372
2018-05-04,1.2250985169928372,0,1.2250985169928372
2018-05-08,1.2250985169928372,0,1.2250985169928372
2018-05-09,1.2250985169928372,0,1.2250985169928372
2018-05-10,1.2250985169928372,0,1.2250985169928372
2018-05-11,1.2250985169928372,0,1.2250985169928372
2018-05-14,1.2250985169928372,0,1.2250985169928372
2018-05-15,1.2250985169928372,0,1.2250985169928372
2018-05-16,1.2250985169928372,0,1.2250985169928372
2018-05-17,1.2250985169928372,0,1.2250985169928372
2018-05-18,1.2250985169928372,0,1.2250985169928372
2018-05-21,1.2250985169928372,0,1.2250985169928372
2018-05-23,1.2250985169928372,0,1.2250985169928372
2018-05-24,1.2250985169928372,0,1.2250985169928372
2018-05-25,1.2250985169928372,0,1.2250985169928372
2018-05-28,1.2250985169928372,0,1.2250985169928372
2018-05-29,1.2250985169928372,0,1.2250985169928372
2018-05-30,1.2250985169928372,0,1.2250985169928372
2018-05-31,1.2250985169928372,0,1.2250985169928372
2018-06-01,1.2327833999424065,1,0.9800788135942697
2018-06-04,1.2364325636441846,1,0.9800788135942697
2018-06-05,1.2336956908678511,1,0.9800788135942697
2018-06-07,1.2446431819731854,1,0.9800788135942697
2018-06-08,1.2464677638240746,1,0.9800788135942697
2018-06-11,1.24555547289863,1,0.9800788135942697
2018-06-12,1.2446431819731854,1,0.9800788135942697
2018-06-14,1.2464677638240746,1,0.9800788135942697
2018-06-15,1.247380054749519,1,0.9800788135942697
2018-06-18,1.2391694364205184,1,0.9800788135942697
2018-06-19,1.2391694364205184,1,0.9800788135942697
2018-06-20,1.2574152549294089,1,0.9800788135942697
2018-06-21,1.2619767095566317,1,0.9800788135942697
2018-06-22,1.2555906730785198,1,0.9800788135942697
2018-06-25,1.2601521277057426,1,0.9800788135942697
2018-06-26,1.2501169275258526,1,0.9800788135942697
2018-06-27,1.2519415093767416,1,0.9800788135942697
2018-06-28,1.2528538003021863,1,0.9800788135942697
2018-06-29,1.2510292184512972,1,0.9800788135942697
2018-07-02,1.2510292184512972,1,0.9800788135942697
2018-07-03,1.2565029640039644,1,0.9800788135942697
2018-07-04,1.2400817273459628,1,0.9800788135942697
2018-07-05,1.2409940182714072,1,0.9800788135942697
2018-07-06,1.2510292184512972,1,0.9800788135942697
2018-07-09,1.262889000482076,1,0.9800788135942697
2018-07-10,1.2619767095566317,1,0.9800788135942697
2018-07-11,1.262889000482076,1,0.9800788135942697
2018-07-12,1.2647135823329652,1,0.9800788135942697
2018-07-13,1.2765733643637442,1,0.9800788135942697
2018-07-16,1.2701873278856324,1,0.9800788135942697
2018-07-17,1.2656258732584098,1,0.9800788135942697
2018-07-18,1.2601521277057426,1,0.9800788135942697
2018-07-19,1.2610644186311872,1,0.9800788135942697
2018-07-20,1.2546783821530754,1,0.9800788135942697
2018-07-23,1.2532659243522795,0,1.2532659243522795
2018-07-24,1.2532659243522795,0,1.2532659243522795
2018-07-25,1.2532659243522795,0,1.2532659243522795
2018-07-26,1.2532659243522795,0,1.2532659243522795
2018-07-27,1.2532659243522795,0,1.2532659243522795
2018-07-30,1.2532659243522795,0,1.2532659243522795
2018-07-31,1.2532659243522795,0,1.2532659243522795
2018-08-01,1.2532659243522795,0,1.2532659243522795
2018-08-02,1.2532659243522795,0,1.2532659243522795
2018-08-03,1.2532659243522795,0,1.2532659243522795
2018-08-06,1.2532659243522795,0,1.2532659243522795
2018-08-07,1.2532659243522795,0,1.2532659243522795
2018-08-08,1.2532659243522795,0,1.2532659243522795
2018-08-09,1.2532659243522795,0,1.2532659243522795
2018-08-10,1.2532659243522795,0,1.2532659243522795
2018-08-13,1.2532659243522795,0,1.2532659243522795
2018-08-14,1.2532659243522795,0,1.2532659243522795
2018-08-16,1.2532659243522795,0,1.2532659243522795
2018-08-17,1.2532659243522795,0,1.2532659243522795
2018-08-20,1.2532659243522795,0,1.2532659243522795
2018-08-21,1.2532659243522795,0,1.2532659243522795
2018-08-22,1.2532659243522795,0,1.2532659243522795
2018-08-23,1.2532659243522795,0,1.2532659243522795
2018-08-24,1.2532659243522795,0,1.2532659243522795
2018-08-27,1.2532659243522795,0,1.2532659243522795
2018-08-28,1.2532659243522795,0,1.2532659243522795
2018-08-29,1.2532659243522795,0,1.2532659243522795
2018-08-30,1.2532659243522795,0,1.2532659243522795
2018-08-31,1.2532659243522795,0,1.2532659243522795
2018-09-03,1.2532659243522795,0,1.2532659243522795
2018-09-04,1.2532659243522795,0,1.2532659243522795
2018-09-05,1.2532659243522795,0,1.2532659243522795
2018-09-06,1.2532659243522795,0,1.2532659243522795
2018-09-07,1.2532659243522795,0,1.2532659243522795
2018-09-10,1.2532659243522795,0,1.2532659243522795
2018-09-11,1.2532659243522795,0,1.2532659243522795
2018-09-12,1.2532659243522795,0,1.2532659243522795
2018-09-13,1.2532659243522795,0,1.2532659243522795
2018-09-14,1.2532659243522795,0,1.2532659243522795
2018-09-17,1.2532659243522795,0,1.2532659243522795
2018-09-18,1.2532659243522795,0,1.2532659243522795
2018-09-19,1.2532659243522795,0,1.2532659243522795
2018-09-20,1.2532659243522795,0,1.2532659243522795
2018-09-21,1.2532659243522795,0,1.2532659243522795
2018-09-27,1.2532659243522795,0,1.2532659243522795
2018-09-28,1.2532659243522795,0,1.2532659243522795
2018-10-01,1.2532659243522795,0,1.2532659243522795
2018-10-02,1.2532659243522795,0,1.2532659243522795
2018-10-04,1.2532659243522795,0,1.2532659243522795
2018-10-05,1.2532659243522795,0,1.2532659243522795
2018-10-08,1.2532659243522795,0,1.2532659243522795
2018-10-10,1.2532659243522795,0,1.2532659243522795
2018-10-11,1.2532659243522795,0,1.2532659243522795
2018-10-12,1.2532659243522795,0,1.2532659243522795
2018-10-15,1.2532659243522795,0,1.2532659243522795
2018-10-16,1.2532659243522795,0,1.2532659243522795
2018-10-17,1.2532659243522795,0,1.2532659243522795
2018-10-18,1.2532659243522795,0,1.2532659243522795
2018-10-19,1.2532659243522795,0,1.2532659243522795
2018-10-22,1.2532659243522795,0,1.2532659243522795
2018-10-23,1.2532659243522795,0,1.2532659243522795
2018-10-24,1.2532659243522795,0,1.2532659243522795
2018-10-25,1.2532659243522795,0,1.2532659243522795
2018-10-26,1.2532659243522795,0,1.2532659243522795
2018-10-29,1.2532659243522795,0,1.2532659243522795
2018-10-30,1.2532659243522795,0,1.2532659243522795
2018-10-31,1.2532659243522795,0,1.2532659243522795
2018-11-01,1.2532659243522795,0,1.2532659243522795
2018-11-02,1.2532659243522795,0,1.2532659243522795
2018-11-05,1.2532659243522795,0,1.2532659243522795
2018-11-06,1.2532659243522795,0,1.2532659243522795
2018-11-07,1.2532659243522795,0,1.2532659243522795
2018-11-08,1.2532659243522795,0,1.2532659243522795
2018-11-09,1.2532659243522795,0,1.2532659243522795
2018-11-12,1.2532659243522795,0,1.2532659243522795
2018-11-13,1.2532659243522795,0,1.2532659243522795
2018-11-14,1.2532659243522795,0,1.2532659243522795
2018-11-15,1.2532659243522795,0,1.2532659243522795
2018-11-16,1.2532659243522795,0,1.2532659243522795
2018-11-19,1.2532659243522795,0,1.2532659243522795
2018-11-20,1.2532659243522795,0,1.2532659243522795
2018-11-21,1.2547917593905096,1,1.0026127394818236
2018-11-22,1.2547917593905096,1,1.0026127394818236
2018-11-23,1.2519026380494935,1,1.0026127394818236
2018-11-26,1.2473625902278969,1,1.0026127394818236
2018-11-27,1.247775321848042,1,1.0026127394818236
2018-11-28,1.2527281012897837,1,1.0026127394818236
2018-11-29,1.2498389799487677,1,1.0026127394818236
2018-11-30,1.2543790277703644,1,1.0026127394818236
2018-12-03,1.253140832909929,1,1.0026127394818236
2018-12-04,1.250664443189058,1,1.0026127394818236
2018-12-05,1.251077174809203,1,1.0026127394818236
2018-12-06,1.253553564530074,1,1.0026127394818236
2018-12-07,1.2527281012897837,1,1.0026127394818236
2018-12-10,1.2576808807315256,1,1.0026127394818236
2018-12-11,1.2597445388322512,1,1.0026127394818236
2018-12-12,1.2568554174912352,1,1.0026127394818236
2018-12-13,1.253140832909929,1,1.0026127394818236
2018-12-14,1.256029954250945,1,1.0026127394818236
2018-12-17,1.2593318072121062,1,1.0026127394818236
2018-12-18,1.2527281012897837,1,1.0026127394818236
2018-12-19,1.2572681491113804,1,1.0026127394818236
2018-12-20,1.2547917593905096,1,1.0026127394818236
2018-12-21,1.2552044910106548,1,1.0026127394818236
2018-12-24,1.2547917593905096,1,1.0026127394818236
2018-12-26,1.2519026380494935,1,1.0026127394818236
2018-12-27,1.2469498586077516,1,1.0026127394818236
2018-12-28,1.2486007850883323,1,1.0026127394818236
2019-01-02,1.2535535645300742,1,1.0026127394818236
2019-01-03,1.2543790277703644,1,1.0026127394818236
2019-01-04,1.2552044910106548,1,1.0026127394818236
2019-01-07,1.2539662961502192,1,1.0026127394818236
2019-01-08,1.2519026380494935,1,1.0026127394818236
2019-01-09,1.247775321848042,1,1.0026127394818236
2019-01-10,1.2452989321271712,1,1.0026127394818236
2019-01-11,1.2444734688868808,1,1.0026127394818236
2019-01-14,1.2436480056465906,1,1.0026127394818236
2019-01-15,1.2444734688868808,1,1.0026127394818236
2019-01-16,1.2440607372667356,1,1.0026127394818236
2019-01-17,1.2436480056465906,1,1.0026127394818236
2019-01-18,1.2444734688868808,1,1.0026127394818236
2019-01-21,1.24199707916601,1,1.0026127394818236
2019-01-22,1.2428225424063002,1,1.0026127394818236
2019-01-23,1.245298932127171,1,1.0026127394818236
2019-01-24,1.2436480056465904,1,1.0026127394818236
2019-01-25,1.2440607372667356,1,1.0026127394818236
2019-01-28,1.2444734688868808,1,1.0026127394818236
2019-01-29,1.2428225424063002,1,1.0026127394818236
2019-01-30,1.2411716159257196,1,1.0026127394818236
2019-01-31,1.2386952262048487,1,1.0026127394818236
2019-02-01,1.2386952262048487,1,1.0026127394818236
2019-02-07,1.2391079578249937,1,1.0026127394818236
2019-02-08,1.2399334210652841,1,1.0026127394818236
2019-02-11,1.239520689445139,1,1.0026127394818236
2019-02-12,1.2374570313444133,1,1.0026127394818236
2019-02-13,1.237044299724268,1,1.0026127394818236
2019-02-14,1.234486385512516,0,1.234486385512516
2019-02-15,1.234486385512516,0,1.234486385512516
2019-02-18,1.234486385512516,0,1.234486385512516
2019-02-19,1.234486385512516,0,1.234486385512516
2019-02-20,1.234486385512516,0,1.234486385512516
2019-02-21,1.234486385512516,0,1.234486385512516
2019-02-22,1.234486385512516,0,1.234486385512516
2019-02-25,1.234486385512516,0,1.234486385512516
2019-02-26,1.234486385512516,0,1.234486385512516
2019-02-27,1.234486385512516,0,1.234486385512516
2019-02-28,1.234486385512516,0,1.234486385512516
2019-03-04,1.234486385512516,0,1.234486385512516
2019-03-05,1.234486385512516,0,1.234486385512516
2019-03-06,1.234486385512516,0,1.234486385512516
2019-03-07,1.234486385512516,0,1.234486385512516
2019-03-08,1.2140764630263785,2,0.7406918313075097
2019-03-11,1.212144586122,1,0.9679597310056129
2019-03-12,1.216509901967656,1,0.9679597310056129
2019-03-13,1.2159642374869488,1,0.9679597310056129
2019-03-14,1.214872908525535,1,0.9679597310056129
2019-03-15,1.2091434314781113,1,0.9679597310056129
2019-03-18,1.226877527101089,1,0.9679597310056129
2019-03-19,1.223603540216847,1,0.9679597310056129
2019-03-20,1.230697178466038,1,0.9679597310056129
2019-03-21,1.2397006423977037,1,0.9679597310056129
2019-03-22,1.2407919713591178,1,0.9679597310056129
2019-03-25,1.2399734746380573,1,0.9679597310056129
2019-03-26,1.2448844549644205,1,0.9679597310056129
2019-03-27,1.236737914399017,2,0.7199104696299308
2019-03-28,1.2211161957624586,1,0.9493752843703677
2019-03-29,1.22357168592564,1,0.9493752843703677
2019-04-01,1.2344849755397802,1,0.9493752843703677
2019-04-02,1.2344849755397802,1,0.9493752843703677
2019-04-03,1.2344849755397802,1,0.9493752843703677
2019-04-04,1.2303924919344777,1,0.9493752843703677
2019-04-05,1.226300008329175,1,0.9493752843703677
2019-04-08,1.2276641695309427,1,0.9493752843703677
2019-04-09,1.2358491367415478,1,0.9493752843703677
2019-04-10,1.2399416203468503,1,0.9493752843703677
2019-04-11,1.2604040383733632,1,0.9493752843703677
2019-04-12,1.2958722296193188,1,0.9493752843703677
2019-04-15,1.2986005520228538,1,0.9493752843703677
2019-04-16,1.2754098115928059,1,0.9493752843703677
2019-04-17,1.2795022951981085,1,0.9493752843703677
2019-04-18,1.2740456503910385,1,0.9493752843703677
2019-04-19,1.2740456503910385,1,0.9493752843703677
2019-04-22,1.2672248443822007,1,0.9493752843703677
2019-04-23,1.2617681995751306,1,0.9493752843703677
2019-04-24,1.2617681995751306,1,0.9493752843703677
2019-04-25,1.2631323607768983,1,0.9493752843703677
2019-04-26,1.2549473935662931,1,0.9493752843703677
2019-04-29,1.257447055405604,0,1.257447055405604
2019-04-30,1.257447055405604,0,1.257447055405604
2019-05-02,1.257447055405604,0,1.257447055405604
2019-05-03,1.257447055405604,0,1.257447055405604
2019-05-07,1.257447055405604,0,1.257447055405604
2019-05-08,1.257447055405604,0,1.257447055405604
2019-05-09,1.257447055405604,0,1.257447055405604
2019-05-10,1.257447055405604,0,1.257447055405604
2019-05-13,1.257447055405604,0,1.257447055405604
2019-05-14,1.257447055405604,0,1.257447055405604
2019-05-15,1.257447055405604,0,1.257447055405604
2019-05-16,1.257447055405604,0,1.257447055405604
2019-05-17,1.257447055405604,0,1.257447055405604
2019-05-20,1.257447055405604,0,1.257447055405604
2019-05-21,1.257447055405604,0,1.257447055405604
2019-05-22,1.257447055405604,0,1.257447055405604
2019-05-23,1.257447055405604,0,1.257447055405604
2019-05-24,1.257447055405604,0,1.257447055405604
2019-05-27,1.257447055405604,0,1.257447055405604
2019-05-28,1.257447055405604,0,1.257447055405604
2019-05-29,1.257447055405604,0,1.257447055405604
2019-05-30,1.257447055405604,0,1.257447055405604
2019-05-31,1.257447055405604,0,1.257447055405604
2019-06-03,1.257447055405604,0,1.257447055405604
2019-06-04,1.257447055405604,0,1.257447055405604
2019-06-05,1.257447055405604,0,1.257447055405604
2019-06-07,1.257447055405604,0,1.257447055405604
2019-06-10,1.257447055405604,0,1.257447055405604
2019-06-11,1.270184491348052,2,0.7544682332433625
2019-06-12,1.2589741242184598,2,0.7544682332433625
2019-06-13,1.2858617388656115,3,0.497596234701484
2019-06-14,1.2590257188557537,3,0.497596234701484
2019-06-17,1.260839351773297,3,0.497596234701484
2019-06-18,1.2660588722356043,3,0.497596234701484
2019-06-19,1.2654366316757055,3,0.497596234701484
2019-06-20,1.2720307909934507,4,0.24406481314832534
